AccelX,GyroZ,Temp,GPS
3.683675837910339933e-04,8.544901968417840943e-02,2.501147139848800904e+01,3.123569702517798774e+01
3.352874624550565563e-02,6.575216838915379225e-02,2.456542257560993647e+01,3.123572311983738814e+01
6.538547475283253314e-03,8.200694321317565649e-02,2.491009700559796514e+01,3.123572320785725864e+01
-4.382010576177285122e-03,6.626933582120650423e-02,2.498493861488747569e+01,3.123573194051943602e+01
1.658811162366978509e-02,8.525061152010214582e-02,2.578623792730899211e+01,3.123572729938911152e+01
-4.422270618015770177e-02,8.096830369939841954e-02,2.466640989226775105e+01,3.123575286955854224e+01
4.712291162171318437e-03,6.589893935165361261e-02,2.543925317162572952e+01,3.123575168045082506e+01
1.541730387773933633e-02,9.441020740484477869e-02,2.529905763203974089e+01,3.123576361717273286e+01
-2.957172491559683161e-02,7.611635905680119718e-02,2.508419092134704087e+01,3.123577184624371483e+01
2.287508086413858263e-02,7.604600535986116849e-02,2.552758614525853886e+01,3.123577933765067982e+01
6.769928149888282919e-03,8.682716196358961080e-02,2.511163164178205776e+01,3.123582124771403201e+01
-8.305758278016025023e-03,9.696736262497969439e-02,2.511674775870037735e+01,3.123582331339062179e+01
1.265563732212569674e-02,7.596876460413903853e-02,2.498406380409473471e+01,3.123583920367502031e+01
4.541385715608791535e-02,8.737614726523983133e-02,2.536707066472558836e+01,3.123581777104980617e+01
3.637325101169903031e-03,9.166615199457855967e-02,2.532894077014326584e+01,3.123584071253749883e+01
4.964411726006721925e-03,9.491385565427434834e-02,2.481229681375113572e+01,3.123583706492374645e+01
-9.187217990804881843e-03,9.033810639242516316e-02,2.460422584162036941e+01,3.123585304305122534e+01
-1.699688738929583734e-02,8.548028887899514205e-02,2.493910580878130290e+01,3.123586081873016340e+01
1.660671633088491375e-02,8.143743538774420032e-02,2.475998843068070698e+01,3.123589239584006094e+01
-1.712167651817734365e-02,9.112335159736711931e-02,2.498094262761539497e+01,3.123588603770321726e+01
1.431324744387849415e-03,8.007481586809851726e-02,2.537123144040524281e+01,3.123591068379333890e+01
-9.553148935302333000e-03,6.210262788235222653e-02,2.486280950347396157e+01,3.123591604120889542e+01
9.579596514927837467e-03,9.618720872960404011e-02,2.498715298560652798e+01,3.123594303638752123e+01
6.673242105738965563e-03,1.013519083302931584e-01,2.501740682044251685e+01,3.123591520555776668e+01
2.075079888515798596e-02,6.915957837423251930e-02,2.525452926466158488e+01,3.123595259233239574e+01
-1.020032797709494003e-02,8.315325670087132803e-02,2.432593319980461999e+01,3.123596146440870314e+01
-5.397498705867424980e-03,9.988901253679577374e-02,2.481798991157041101e+01,3.123595026621161708e+01
-1.957527431564614825e-02,1.147045052500673123e-01,2.506338510768384253e+01,3.123598007133336196e+01
-8.885865201522232665e-03,9.475467433614041812e-02,2.536002368692805931e+01,3.123598336144962673e+01
7.546009860897043980e-03,8.766893462318997576e-02,2.485242926574813893e+01,3.123598772523740053e+01
1.513977233290703800e-02,9.350720282669450212e-02,2.443703418818743955e+01,3.123599176064513117e+01
-1.844330648355251012e-02,1.094570497913089080e-01,2.518591343378984249e+01,3.123600280890548575e+01
1.739211840211320539e-02,8.960561845098674594e-02,2.480939128335231203e+01,3.123604049812095695e+01
2.711275717609901853e-02,8.841511461511250558e-02,2.464310000227289166e+01,3.123603000682819086e+01
8.268698064474017811e-03,9.190611961790867701e-02,2.481269638308603120e+01,3.123604782130001567e+01
3.753591625116131647e-02,8.751148296939255389e-02,2.494464239270324413e+01,3.123604209100618334e+01
-1.547578398207146051e-02,9.856733123554820009e-02,2.481857660063853643e+01,3.123605220147053529e+01
-2.489309406622833981e-02,1.138678696821385505e-01,2.433833018287027983e+01,3.123608081984809104e+01
-3.557440497808557478e-02,1.011168884725464345e-01,2.526911985906614078e+01,3.123606650423788622e+01
2.992088622978366155e-02,9.561208305409307773e-02,2.538246251238361495e+01,3.123608584786232001e+01
1.308731312708115435e-02,9.545149992880556933e-02,2.519545659740185073e+01,3.123610034027410975e+01
-1.111693418209101433e-03,8.295613425777299821e-02,2.465869429887255393e+01,3.123611111372601812e+01
5.599372526396405661e-03,1.076219704654893944e-01,2.493955253981574316e+01,3.123611820906715053e+01
-2.250978094596753007e-02,9.819969960225032046e-02,2.499804360543116388e+01,3.123613395819781147e+01
4.891503959233652749e-02,9.734481022383222049e-02,2.517963831686857290e+01,3.123614692855755592e+01
2.584423639504550198e-03,1.312365345924853544e-01,2.520050214661542398e+01,3.123615734637545316e+01
2.187895892097857856e-03,1.024331246591846101e-01,2.477974786036645227e+01,3.123615014196191098e+01
1.451533247797383991e-02,9.205208666973192788e-02,2.502459866692406720e+01,3.123616715844901748e+01
9.620184634734265522e-03,9.541506805364799448e-02,2.513718412138457126e+01,3.123619194762861895e+01
4.477680485582627434e-03,1.112559760115937046e-01,2.543674669664402899e+01,3.123619894647187678e+01
-1.580948910890623768e-02,1.009813112924298900e-01,2.521135196194741823e+01,3.123618627140548654e+01
9.429367142719915010e-03,8.552711683729448400e-02,2.523671700621265401e+01,3.123621351479900454e+01
3.764048992950067701e-02,1.091476668679284140e-01,2.502514798837880861e+01,3.123620021774750555e+01
2.690840092309955411e-02,9.330360184044010630e-02,2.542313774356104972e+01,3.123623046934902092e+01
3.186373253278794448e-02,1.187318652097468646e-01,2.512292883878784977e+01,3.123625897767016468e+01
-1.022431352862370260e-02,1.107973902439211983e-01,2.474167362694792871e+01,3.123624052107282623e+01
-1.979209640517161709e-02,9.550589046980512142e-02,2.542101099103755857e+01,3.123625165676954296e+01
-2.515738401992962791e-03,1.127556534002580740e-01,2.520937098176170821e+01,3.123627764029781773e+01
1.114498245773892131e-03,1.005746110811567839e-01,2.486708679366145702e+01,3.123626457198484729e+01
2.188383036941897106e-02,1.083585525783490183e-01,2.485615210978022560e+01,3.123628367244970150e+01
-3.384929259429638598e-02,1.045971078323947312e-01,2.508897266354222921e+01,3.123630596441137541e+01
3.059100638921227397e-02,9.118939374512494145e-02,2.513895543858027537e+01,3.123630365714152290e+01
-3.160157971579788654e-03,9.310487473022664717e-02,2.505918767968936223e+01,3.123631764030012548e+01
-8.537621398948400803e-03,1.097116439248055630e-01,2.509339260203286415e+01,3.123633744185710270e+01
-2.024208750520335026e-02,9.592021536728662090e-02,2.550998721237291278e+01,3.123634421546083217e+01
-3.309713343731538610e-02,9.507171003448200430e-02,2.532146294567046496e+01,3.123635266818396161e+01
1.646341167923829132e-02,8.938151317185584477e-02,2.505719067737950567e+01,3.123635660877720355e+01
1.466359343768077785e-03,1.029776200016135346e-01,2.528239317423024346e+01,3.123637370061115348e+01
-2.579921799482107897e-02,1.191601452391931326e-01,2.469024282894173794e+01,3.123637876267320124e+01
-2.590157544127232384e-02,8.763724263702774020e-02,2.511937811498404116e+01,3.123639457805609965e+01
-6.715693985802564589e-03,9.831688628873157254e-02,2.554279190491993390e+01,3.123639503067974843e+01
3.338043050578785864e-02,1.119434990674751385e-01,2.493458623138228702e+01,3.123640817431025596e+01
-5.191827027272095593e-03,9.675600333572674516e-02,2.474570982141427322e+01,3.123641010042207355e+01
-3.006285906236212321e-02,1.017918234328133581e-01,2.480437333342208106e+01,3.123642964992389892e+01
-4.914861281718886470e-03,8.634446788430000241e-02,2.467311008879728362e+01,3.123643188999136200e+01
-5.454471394953410053e-03,1.009364287278806394e-01,2.476457142756168750e+01,3.123643885953549670e+01
-5.393773285883143170e-02,9.445157643934580516e-02,2.488884757042299256e+01,3.123646258661148067e+01
-1.085897330356244261e-03,1.058347393921175578e-01,2.457832989424640857e+01,3.123647212739776080e+01
-4.618690604173559221e-03,1.074905339895726591e-01,2.500468550018488045e+01,3.123648782873734930e+01
1.392412729626836716e-02,1.211364147086313042e-01,2.527068315213599448e+01,3.123648568874430254e+01
3.697912189890690399e-02,1.006461450881153408e-01,2.472767314595592225e+01,3.123650408052846927e+01
2.253130059095514656e-02,9.770180370390457725e-02,2.545578517709252964e+01,3.123651550797572085e+01
-5.377773811096611505e-03,9.596676708674931056e-02,2.515323762655827977e+01,3.123652444773807701e+01
-2.213051817483340650e-02,9.005546762727435761e-02,2.530917417568721817e+01,3.123652174346317167e+01
5.146719606499720878e-02,9.652136738060233812e-02,2.480264963384435717e+01,3.123654149363482091e+01
1.184368680289765155e-03,8.971717643913824924e-02,2.525635756811998434e+01,3.123655364140295987e+01
2.785858382589240559e-04,9.387579873121866536e-02,2.467241982988140592e+01,3.123656007178466965e+01
-4.825017422000655470e-04,1.048725755356809952e-01,2.526707425025095333e+01,3.123654913522341658e+01
3.961695215357098794e-03,8.112207677870697520e-02,2.505155180193806075e+01,3.123658160489624080e+01
-2.887208238478849564e-03,1.020627618889794475e-01,2.516597536599543616e+01,3.123661212531039411e+01
-1.147324013760472536e-02,1.032972552279931427e-01,2.464732161831254587e+01,3.123659639960731127e+01
-1.093717882480784234e-02,8.839328709861481170e-02,2.473147904731701985e+01,3.123660271922901899e+01
-6.550654043199677281e-04,6.778911809210468042e-02,2.517916846547601395e+01,3.123662373348559385e+01
-1.086849542267529986e-02,8.234905842993353597e-02,2.471549559873274049e+01,3.123663312378210222e+01
-1.425691565354328741e-02,1.008028433238880028e-01,2.513896188762973694e+01,3.123665192735165164e+01
2.128604553837936536e-03,8.699593917895989681e-02,2.458985865806192805e+01,3.123663742131844145e+01
-5.099544348417105188e-03,7.660951805549481852e-02,2.525445226380000108e+01,3.123666731380252770e+01
3.007985977165377259e-02,8.091900880579236399e-02,2.463024300556944723e+01,3.123667590422061124e+01
-5.301939616786024295e-02,9.372357358438487829e-02,2.516568998130385637e+01,3.123667857853462948e+01
2.183013703844923631e-02,9.012182471501986591e-02,2.518768928009379948e+01,3.123669338687317776e+01
2.492170384995258045e-02,8.158888905415709325e-02,2.479096845447112685e+01,3.123671029457481652e+01
-4.146780464816299250e-02,7.962039924593049267e-02,2.517460797012541818e+01,3.123671872315379971e+01
-6.853751881606975731e-03,7.866831660591616648e-02,2.507813267900006693e+01,3.123670856980687915e+01
-7.428817319915828957e-03,7.264598359159782359e-02,2.483834744314217957e+01,3.123673820158186487e+01
-2.815023389435642592e-02,9.729507554098108801e-02,2.469743359477713796e+01,3.123673935311395056e+01
-1.555633375181750613e-02,7.717650834458070208e-02,2.441121229249822733e+01,3.123675072874097935e+01
-2.221151690931657749e-02,9.181697115874798421e-02,2.510489501418990699e+01,3.123676073196990899e+01
3.504540886847245379e-02,9.409161726248771451e-02,2.453055916859138463e+01,3.123676849757011098e+01
1.871356786294922289e-02,8.808215574607147769e-02,2.502860325983239420e+01,3.123679191707497083e+01
2.543110189988317602e-02,7.299107621169134696e-02,2.492096553517532698e+01,3.123678916282040063e+01
1.443344128086470300e-02,8.054058064915510518e-02,2.520374283263145898e+01,3.123678880453871542e+01
-2.258103542434458308e-02,7.544521913659009427e-02,2.490938635015304214e+01,3.123680606470144028e+01
-1.049040532559547372e-02,6.582207622619778986e-02,2.490116566409587406e+01,3.123682178694716782e+01
9.787491224558362082e-03,7.726276248741047181e-02,2.521956121128648931e+01,3.123684229214784125e+01
-2.444255617783890749e-02,6.137713469856984072e-02,2.510051740872523496e+01,3.123684603094685031e+01
1.425996860344776185e-02,8.418111229076666313e-02,2.509484678715483241e+01,3.123684149464721216e+01
-4.806507963162700431e-03,6.678349066971819847e-02,2.514078027694255724e+01,3.123688485189916619e+01
-7.496416150991950383e-03,7.255530327332380958e-02,2.453932836303786758e+01,3.123687264775310979e+01
1.421919936406982991e-02,7.247946652038364523e-02,2.522703660399609404e+01,3.123689275390738018e+01
8.885266229720795508e-03,6.614939912587038118e-02,2.518374063820408182e+01,3.123688848285566166e+01
-7.219323316381598583e-03,7.368637159621943544e-02,2.469499506142705059e+01,3.123690533359244625e+01
2.318659606728496261e-02,6.214065080820883880e-02,2.492677585789773786e+01,3.123691839468504483e+01
-2.162126655199794745e-02,7.466233032816210757e-02,2.498820781371171051e+01,3.123693218194711463e+01
1.231871213888527557e-02,5.153879550289720141e-02,2.495965096467947930e+01,3.123694057368305366e+01
1.186202515936767531e-02,6.530133846276681142e-02,2.510015798997056180e+01,3.123694872197000194e+01
-6.190928786279806077e-03,8.245565049483860598e-02,2.542941003454935611e+01,3.123694684913268915e+01
6.522660444842359566e-03,5.208188623826871810e-02,2.532453001830185002e+01,3.123695428253958184e+01
-2.502227152770605811e-02,5.431676514929381638e-02,2.460633424197057906e+01,3.123697332607510191e+01
1.848054038413802017e-02,6.523264191290155389e-02,2.518662099709181490e+01,3.123698933128072142e+01
-3.698042728859780599e-03,6.087922131999182890e-02,2.539867999586062197e+01,3.123698777279298966e+01
-1.045446041038079060e-02,6.157019593559627524e-02,2.511604255620676085e+01,3.123701065171965396e+01
2.098018451673778692e-02,6.192707035926683229e-02,2.532729412755578835e+01,3.123702452616745262e+01
-1.408687381085518484e-02,6.234469329937737669e-02,2.560368113371022858e+01,3.123701083679080526e+01
-2.816922592727119298e-02,6.604789622664290760e-02,2.530711286383209568e+01,3.123702163079296312e+01
-3.113258347047807503e-02,5.799380880530677351e-02,2.507479257869252010e+01,3.123703859624941259e+01
1.212019902691279308e-02,5.041924232841980824e-02,2.531352654222542498e+01,3.123705307612668136e+01
-2.560858704992566293e-02,5.848539305821516543e-02,2.504346634992906573e+01,3.123705475432986134e+01
3.509588363968729058e-02,6.967812274577950271e-02,2.500717091298548667e+01,3.123708352202678640e+01
-4.163858815767444016e-02,4.826459440461323969e-02,2.489457572928587936e+01,3.123708424066861511e+01
3.392912736580076805e-02,3.874942062504248275e-02,2.546902400764963303e+01,3.123709039447048141e+01
4.220349344052368168e-03,5.846162895191409081e-02,2.475447140021740111e+01,3.123708564090475903e+01
-1.934262237407847898e-03,4.507562065719404598e-02,2.545971031740343449e+01,3.123709684184183288e+01
-1.089838173617899489e-02,2.343402417754920225e-02,2.514995923712211123e+01,3.123712281009250447e+01
7.982722287041417800e-03,5.250907806496628999e-02,2.458020814755941785e+01,3.123710867404373914e+01
-7.526940484969673337e-04,3.754875354669349324e-02,2.511029478789742697e+01,3.123715012637409671e+01
2.206603764033043119e-02,4.085708839760524708e-02,2.436999204770451399e+01,3.123714841846155466e+01
2.284552973240793101e-03,4.393600236113747587e-02,2.518765240504930958e+01,3.123719243092969577e+01
3.006035229237551901e-03,4.136854707273476123e-02,2.526556944489669831e+01,3.123719307916250543e+01
-7.272244244277117388e-03,4.539917543170726710e-02,2.482229321330438410e+01,3.123717818550930758e+01
-1.138912474421349165e-03,3.278483967505840119e-02,2.503706430878667533e+01,3.123718893662997331e+01
6.156035377841183494e-03,4.109993094621450932e-02,2.558624723012508539e+01,3.123720995581513904e+01
-3.420336785313251443e-02,3.219688449358924787e-02,2.484827598872141863e+01,3.123722703172609982e+01
-2.696370844211426129e-02,4.099842926309676255e-02,2.468232772388302010e+01,3.123720361970942605e+01
1.486528188045430077e-02,3.857665438856767298e-02,2.544449902073877823e+01,3.123721213624534698e+01
3.417308762558837233e-03,2.187611740270313521e-02,2.558877615715923781e+01,3.123723377965194459e+01
-3.679666727053582543e-03,4.089290892292543611e-02,2.500110870155435450e+01,3.123725582737583295e+01
3.686786613078631755e-04,2.347128457608185434e-02,2.530343891062250705e+01,3.123726496873590364e+01
6.951634107233420866e-03,3.570476642071896550e-02,2.540244277465926359e+01,3.123728069771454940e+01
-1.079519360618723042e-02,3.008596006567421099e-02,2.477725473023848579e+01,3.123726800302471318e+01
-1.556609450804625344e-02,4.357964290646383632e-02,2.485440824938963900e+01,3.123726683856136788e+01
3.916905101953631341e-03,2.174387852605508958e-02,2.536926235394642148e+01,3.123730858014194922e+01
-1.956745555230064021e-02,1.926230852642636659e-02,2.550550428361255229e+01,3.123730171803727274e+01
8.165055114289436478e-03,2.133461801563173166e-02,2.516886425805230587e+01,3.123729981512135723e+01
-3.405167208475681079e-02,1.726694737433349947e-02,2.473605569394938541e+01,3.123733145063745908e+01
2.058311274651287298e-02,2.706488352272699849e-02,2.559611833350983190e+01,3.123734793175688296e+01
9.451949648260861078e-03,1.666061031431850109e-03,2.484070873065640939e+01,3.123734877942867882e+01
5.120594686277513130e-03,6.053224465407848823e-03,2.489945866564856303e+01,3.123735542151613842e+01
1.965381967891027815e-02,4.670275973829844662e-03,2.510270135034688721e+01,3.123736840637767642e+01
3.330948888925153173e-02,2.360720911222775886e-02,2.546624812621443112e+01,3.123737629417237471e+01
2.028740130036260983e-02,2.996386325400628159e-02,2.525619279296566688e+01,3.123737651952887973e+01
-3.681748462663290977e-02,1.056479922714839183e-02,2.512445965010857307e+01,3.123739285319323145e+01
-2.559153933471403075e-02,8.670799151324003542e-03,2.513898655903543045e+01,3.123741521279904987e+01
-1.249637155391357737e-02,9.807623899795992611e-03,2.501305440059303820e+01,3.123742321678541245e+01
5.218210042166757318e-04,1.947253018264888044e-02,2.516744185435555181e+01,3.123743168059806052e+01
1.035318040938246024e-02,-2.674381979243581169e-03,2.424113197669170816e+01,3.123743004851517924e+01
-1.451487626306931233e-02,7.727197226653622839e-03,2.491101776227905873e+01,3.123744818496837894e+01
3.735335289541566722e-03,1.383899624189557920e-02,2.507239658047503283e+01,3.123743822934953585e+01
-1.510765864706645201e-02,7.840827507710305955e-03,2.465469577491414910e+01,3.123747178476663677e+01
-1.223035605983896490e-02,3.468120071691672881e-03,2.511589699534346920e+01,3.123749428857707500e+01
-2.813322193696444692e-02,1.032493414644510520e-02,2.493865863370416491e+01,3.123747525867867836e+01
-1.846466492221808531e-02,-2.797573015258189577e-02,2.552664270949464864e+01,3.123749414072326758e+01
-2.703369211232667380e-02,4.577614802686391128e-03,2.547190591756445599e+01,3.123751329106778840e+01
-1.951746505954665353e-02,-9.999278112455801948e-03,2.486025832926454981e+01,3.123753252842634254e+01
2.107283593215679082e-02,-2.302168590379505275e-02,2.495474868652999234e+01,3.123752551775383779e+01
-1.898797777663886049e-02,-8.594204930710011917e-04,2.497781573031748081e+01,3.123753307749670682e+01
5.264764129674781579e-02,6.509994259570974807e-03,2.486450215715211343e+01,3.123753031076857312e+01
9.866358017617784387e-03,-9.855077593827820531e-03,2.505850749520843834e+01,3.123756103438129017e+01
3.696722473897478059e-03,-2.045063648007609119e-04,2.477251537933372205e+01,3.123759042076039805e+01
-1.716715560362427201e-02,5.138411425636483371e-03,2.466081539951874291e+01,3.123758277358461655e+01
1.400619758817982750e-02,9.153920979948805547e-04,2.518681336717008179e+01,3.123758977721021068e+01
-1.151275652475547938e-02,2.918447293055553143e-03,2.518885887526654344e+01,3.123760322082310736e+01
2.440196292907228798e-03,-7.305235551295053212e-03,2.475870527210200223e+01,3.123760988907995895e+01
5.120169076537589570e-02,-1.521515638973895343e-02,2.526860662922878120e+01,3.123761186985627702e+01
-1.921197994492997423e-03,-3.322960639538843908e-02,2.481052668125040128e+01,3.123763823279915641e+01
2.298546652571351739e-02,-2.090830556164864976e-02,2.507594957141139602e+01,3.123764225761523150e+01
-1.406352850251774839e-02,-2.811496009993229295e-02,2.524610320378373629e+01,3.123765017613251871e+01
-6.997698099392339957e-04,7.952338812214874986e-04,2.498991623058888578e+01,3.123765024633972587e+01
3.541601271271020007e-02,-2.390144135647909868e-02,2.513642227364233861e+01,3.123768303507931776e+01
-1.253934115575534858e-02,-2.213542152858028952e-02,2.484507110683372844e+01,3.123768664702745212e+01
3.624897115993857416e-02,-1.907380481498032951e-02,2.494106002497156993e+01,3.123768447079162769e+01
1.415503870910950895e-02,-2.536993247916037586e-02,2.493824217073589722e+01,3.123771001824853855e+01
-1.124933551788535359e-02,-1.006866168407065040e-02,2.477602649603792884e+01,3.123770502429161766e+01
1.264815478111041940e-02,-3.445460566474156661e-02,2.494696775106526587e+01,3.123771217996507588e+01
1.945108899253459797e-02,-2.748651097955570957e-02,2.453541451034087473e+01,3.123772240296882430e+01
1.243619924434392898e-02,-3.805710781765869050e-02,2.485265387585736718e+01,3.123772228931446904e+01
-3.140449439780913093e-02,-4.502759660143785397e-02,2.491453735198910024e+01,3.123775471542380089e+01
-1.454274351649737125e-02,-3.913499594913638635e-02,2.492314607425138462e+01,3.123774168855121403e+01
-4.950372711030094804e-03,-3.457238230305092336e-02,2.492755076623876676e+01,3.123775771556168479e+01
-1.488668582000925817e-03,-3.967433415780630829e-02,2.498147074004196000e+01,3.123775924411991056e+01
1.241344195101356032e-02,-4.347922098126038443e-02,2.514383245542581946e+01,3.123778913930307155e+01
3.554020018665076611e-03,-5.178610106699516047e-02,2.526235512223975732e+01,3.123779849679539566e+01
-2.670688717420202640e-02,-3.971592858542560139e-02,2.480507043194551997e+01,3.123780673303786770e+01
7.603957020119264491e-03,-5.508787035709038910e-02,2.463903974338325753e+01,3.123780957422305349e+01
1.221171490567646289e-02,-3.358956518750313286e-02,2.468738667632706907e+01,3.123781827766246622e+01
1.119580895862079713e-02,-4.150866807630838179e-02,2.485383912364152081e+01,3.123784464369863301e+01
2.161561451109243748e-02,-5.804482311008875295e-02,2.489442360465504578e+01,3.123784449448067946e+01
1.667844309097808037e-02,-4.769076333900618830e-02,2.476900118014076213e+01,3.123786316358321358e+01
9.183601584568733267e-03,-5.324254432381361063e-02,2.461116500072503044e+01,3.123786114751314003e+01
-1.403314229172940514e-03,-4.364430852907419389e-02,2.486316375175774240e+01,3.123788181062742808e+01
-3.321921867031982917e-02,-3.453921176864938741e-02,2.505442798603419163e+01,3.123790303278037328e+01
8.592364382651717508e-03,-6.779551748809942158e-02,2.517850883975066978e+01,3.123790586165800320e+01
4.153753743262223082e-03,-4.898584846728627068e-02,2.483277308406750450e+01,3.123790587586181644e+01
5.431576743907469071e-03,-5.282182075097775764e-02,2.487610065335697129e+01,3.123792257198970290e+01
-2.553497151640618870e-02,-4.558337105707542525e-02,2.472199050734580794e+01,3.123792759334825320e+01
-2.162113080816524882e-02,-5.123280975783525010e-02,2.499056824888756623e+01,3.123794007880184509e+01
2.106305706665807104e-02,-6.194402978054606990e-02,2.474547140974275550e+01,3.123794674388947712e+01
-7.911030771331008281e-04,-5.866582479507780057e-02,2.517193834397236074e+01,3.123795835664794041e+01
1.363001394745248784e-02,-6.447771524457414360e-02,2.446424005241976829e+01,3.123797212093353082e+01
5.663675226092234954e-04,-4.679061389100291207e-02,2.489211109826426238e+01,3.123797006641300555e+01
5.951227899149037900e-04,-5.836169126746446750e-02,2.509033220175752277e+01,3.123797984121172888e+01
1.876567611951995493e-02,-4.057775520585957252e-02,2.505515035489674958e+01,3.123798611457446128e+01
-1.032089456434747907e-02,-6.120169576450096988e-02,2.580791009919414947e+01,3.123799399728895310e+01
1.922415538819667287e-03,-6.867499302582245890e-02,2.510494000737037368e+01,3.123800782717307811e+01
-9.245505774100850477e-03,-7.771416161130879907e-02,2.469878362094739543e+01,3.123803159462506684e+01
-8.689924548646312322e-03,-8.158460534699772670e-02,2.497136072587327860e+01,3.123803107212484420e+01
-6.183442469372787964e-03,-8.036070302392415987e-02,2.446712609996006549e+01,3.123805513614464147e+01
4.442675432674256762e-03,-6.280400333385852130e-02,2.497582007521097225e+01,3.123806034713748758e+01
-9.574972433269546279e-03,-6.133358584826197751e-02,2.475008318289977183e+01,3.123805031495786722e+01
2.511512251147041477e-02,-8.316779970900789465e-02,2.527461708266804763e+01,3.123808654975584176e+01
-1.789214604439007955e-02,-5.932990857555765774e-02,2.483513791762133849e+01,3.123809810798645614e+01
-3.737432883227180796e-03,-7.402449741458898280e-02,2.496497022526142473e+01,3.123809006137324928e+01
-8.794621165483499162e-03,-6.862860355690415803e-02,2.480933264757867818e+01,3.123811420191542965e+01
2.893955768707465875e-02,-5.486588294688857226e-02,2.552165540555600032e+01,3.123811143501762544e+01
3.931095530231492295e-03,-6.290001932819841435e-02,2.490362717016462568e+01,3.123813097670376493e+01
2.063689078937269716e-02,-7.542267063636313995e-02,2.554976711304376025e+01,3.123812735501592996e+01
-2.971120746073943955e-02,-8.250672900256308950e-02,2.524424552863548143e+01,3.123813206893547090e+01
5.341005317385176532e-03,-9.595875860213488873e-02,2.514462001820061587e+01,3.123815617182810556e+01
1.779261591246874066e-02,-8.246615704221957333e-02,2.511061994419525689e+01,3.123816876271053644e+01
1.645679785508483714e-03,-7.820803495444364484e-02,2.511813918946487689e+01,3.123817602320306364e+01
2.130960750130702491e-02,-8.677859592894339447e-02,2.442169822619631603e+01,3.123817815969441725e+01
-1.034576900200744401e-02,-7.901726961915182812e-02,2.491633498175477257e+01,3.123819600100937777e+01
2.818694880371159714e-02,-7.772178535905274743e-02,2.525354739135529769e+01,3.123821269294752412e+01
4.597796247238500333e-02,-8.151204889224918093e-02,2.498533084495776890e+01,3.123821955106969739e+01
-7.256771208793181063e-03,-8.652415807363778022e-02,2.457844304595892737e+01,3.123823182501030260e+01
-8.910050428015436549e-03,-7.908556668771332676e-02,2.498427866482676052e+01,3.123823329884799449e+01
2.906768954235402005e-02,-7.708790765293210834e-02,2.551123165487664579e+01,3.123826171717914946e+01
3.159144291461424975e-02,-9.313360893430933096e-02,2.537406751466041754e+01,3.123824823826663533e+01
-1.045720054306536681e-02,-6.882958735504553227e-02,2.498139879719019163e+01,3.123827487560297200e+01
-8.403736341917145830e-03,-8.462096221942014274e-02,2.528543478311742732e+01,3.123829181891093043e+01
-5.635692177210144434e-03,-8.412952100917373000e-02,2.489004789388958372e+01,3.123829480908092648e+01
-2.688901022068554067e-02,-7.790546788650297427e-02,2.448883852395198346e+01,3.123829797475772807e+01
-1.837303892968396649e-02,-8.331159827669952500e-02,2.472266020356113359e+01,3.123830471702953204e+01
-2.008281533504135616e-02,-7.675498948946055111e-02,2.546886663055245847e+01,3.123833036087650683e+01
-1.535595130208256866e-02,-8.404405750818159937e-02,2.491780207545120973e+01,3.123831577025074679e+01
-6.936977477356235907e-04,-9.365486381418566819e-02,2.492698480618749457e+01,3.123833029875739342e+01
4.684294650730415170e-03,-8.451679595891962993e-02,2.491004854111753630e+01,3.123834602442234498e+01
3.101000985628153683e-02,-1.001564895140669986e-01,2.557124097687190201e+01,3.123837237653757626e+01
-1.996708081477582136e-02,-8.820698875719155951e-02,2.548778767460861872e+01,3.123837379767635980e+01
1.968644796953167644e-02,-9.018411551843130702e-02,2.566563407003443942e+01,3.123837031954241539e+01
-4.279776884510179402e-03,-9.247799691892695517e-02,2.495228643687998371e+01,3.123838689692294679e+01
-9.892741930486589289e-04,-9.221291289577812633e-02,2.508868734662412692e+01,3.123839385676855684e+01
1.349638984333207531e-02,-1.102623503994928922e-01,2.454500723517376315e+01,3.123840290211007442e+01
-2.245444043124597208e-02,-9.743296221643012178e-02,2.544308032783548157e+01,3.123842978889558353e+01
7.648194923681012405e-03,-9.150456894631962823e-02,2.464966613461961842e+01,3.123841628256870351e+01
3.329044164261121819e-03,-9.130713337546224329e-02,2.506503266912879013e+01,3.123845608780855798e+01
9.849025280162982190e-03,-1.036404277703441984e-01,2.467080924171014544e+01,3.123845828229690369e+01
5.783372878156362029e-03,-8.114980428096954523e-02,2.482333995197839016e+01,3.123847090861670495e+01
4.910600279821788344e-02,-1.028969946355768605e-01,2.474882127068509163e+01,3.123846537060487805e+01
-1.275479968502631935e-02,-8.495412696821784404e-02,2.481763742179725440e+01,3.123847850059280873e+01
-1.061993910003635258e-02,-9.077523211129429059e-02,2.483826318905530783e+01,3.123847566848185409e+01
-1.246281052849528698e-02,-1.018928864713128657e-01,2.483551936152247563e+01,3.123849475337592807e+01
-1.110954238320509269e-02,-7.804584230545374979e-02,2.525000017353409376e+01,3.123851493654847289e+01
-1.274774254613035389e-02,-1.080884993422773083e-01,2.466854116208124381e+01,3.123853296063061435e+01
2.378033062215103785e-02,-8.729855513337388129e-02,2.506616242810416040e+01,3.123851892843183364e+01
2.841008495979709808e-02,-8.680697210978205458e-02,2.536538774569166677e+01,3.123853634494063058e+01
-1.141492587498952639e-02,-1.038263773178040583e-01,2.484604109064598276e+01,3.123854848700779741e+01
